User_ID,Customer_Name,Gender,Age,Occupation,Monthly_Income,Phone_Number,Email,Account_Number,UPI_ID,City,State,Preferred_Payment_Method,Preferred_Device,Preferred_Browser,Average_Spending,Maximum_Spending,Preferred_Transaction_Hour,Account_Creation_Date,Account_Age_Days
USR0885,Luke Garg,Male,37,Accountant,127429,6196175093,luke.garg596@gmail.com,ACC4760767765,luke558@pay,Mumbai,Maharashtra,Debit Card,Android,Edge,1558,7790,7,2019-09-18,2512
USR0886,Advik Patil,Female,23,Government Employee,112458,3504759401,advik.patil74@gmail.com,ACC3812909739,advik541@pay,Jaipur,Rajasthan,Debit Card,Windows Laptop,Firefox,1786,30362,14,2021-11-27,1711
USR0887,Upadhriti Sem,Female,28,Government Employee,106901,2832426535,upadhriti.sem230@gmail.com,ACC1058587182,upadhriti875@pay,Kolkata,West Bengal,UPI,Tablet,Chrome,4608,78336,22,2020-04-30,2287
USR0888,Ekta Wadhwa,Male,28,Business,99027,8319310413,ekta.wadhwa245@gmail.com,ACC3955238301,ekta44@pay,Chennai,Tamil Nadu,Credit Card,Android,Safari,5868,99756,11,2018-10-01,2864
USR0889,Urishilla Das,Female,23,Software Engineer,39369,5364366177,urishilla.das749@gmail.com,ACC8441627106,urishilla30@pay,Jaipur,Rajasthan,UPI,Tablet,Firefox,1282,21794,13,2020-02-04,2373
USR0890,Vasudha Ramachandran,Female,38,Lawyer,154310,2134649986,vasudha.ramachandran319@gmail.com,ACC6472001976,vasudha217@pay,Chennai,Tamil Nadu,UPI,Windows Laptop,Safari,3584,50176,20,2021-06-19,1872
USR0891,Hiral Pandya,Male,32,Lawyer,167061,2713482823,hiral.pandya504@gmail.com,ACC3175802532,hiral401@pay,Delhi,Delhi,UPI,MacBook,Safari,3553,28424,21,2018-10-17,2848
USR0892,Jeevika Gulati,Male,54,Student,124162,9945187579,jeevika.gulati467@gmail.com,ACC6883339101,jeevika586@pay,Mumbai,Maharashtra,UPI,Windows Laptop,Edge,1677,11739,10,2022-03-05,1613
USR0893,Leela Soman,Male,31,Accountant,175558,1982459292,leela.soman95@gmail.com,ACC5901977457,leela641@pay,Mumbai,Maharashtra,Net Banking,Tablet,Firefox,982,19640,15,2018-10-18,2847
USR0894,Shivansh Sen,Female,37,Government Employee,238712,1492061916,shivansh.sen47@gmail.com,ACC5318897881,shivansh716@pay,Hyderabad,Telangana,Debit Card,Tablet,Safari,4969,99380,17,2018-10-03,2862
USR0895,Dayamai Sheth,Male,38,Accountant,205825,6175888690,dayamai.sheth536@gmail.com,ACC4148508746,dayamai953@pay,Ahmedabad,Gujarat,UPI,MacBook,Chrome,3577,32193,7,2019-11-12,2457
USR0896,Neha Mukherjee,Male,51,Software Engineer,63567,3038238405,neha.mukherjee458@gmail.com,ACC1488185700,neha916@pay,Mumbai,Maharashtra,Net Banking,MacBook,Firefox,5629,112580,11,2022-06-28,1498
USR0897,Jagdish Roy,Female,43,Student,97791,4365579456,jagdish.roy455@gmail.com,ACC9571656562,jagdish747@pay,Bangalore,Karnataka,Credit Card,Tablet,Edge,5538,88608,12,2019-07-31,2561
USR0898,Niharika Khatri,Male,36,Designer,199574,4366852129,niharika.khatri832@gmail.com,ACC8363613204,niharika541@pay,Mumbai,Maharashtra,Wallet,Windows Laptop,Safari,4291,47201,17,2022-04-09,1578
USR0899,Alexander Kanda,Male,28,Designer,207454,1103828555,alexander.kanda20@gmail.com,ACC6659426982,alexander193@pay,Ahmedabad,Gujarat,Debit Card,MacBook,Chrome,545,7630,13,2020-08-16,2179
USR0900,Chakradev Dua,Male,62,Software Engineer,160963,2867189843,chakradev.dua348@gmail.com,ACC1406795995,chakradev649@pay,Ahmedabad,Gujarat,Net Banking,Tablet,Firefox,1046,16736,14,2020-11-24,2079
USR0901,Zilmil Yadav,Female,58,Student,70499,8827250403,zilmil.yadav301@gmail.com,ACC9023399012,zilmil608@pay,Delhi,Delhi,Credit Card,Windows Laptop,Safari,2586,28446,9,2025-03-28,494
USR0902,Ikshita Choudhary,Male,24,Teacher,93396,3998338337,ikshita.choudhary279@gmail.com,ACC3420900257,ikshita139@pay,Hyderabad,Telangana,Wallet,Tablet,Safari,3204,41652,22,2024-09-12,691
USR0903,Aadhya Mallick,Male,28,Student,225354,2558701329,aadhya.mallick231@gmail.com,ACC1629176876,aadhya178@pay,Mumbai,Maharashtra,Net Banking,Android,Edge,1137,6822,11,2020-11-03,2100
USR0904,Ijaya Gaba,Female,45,Accountant,105744,5797732825,ijaya.gaba522@gmail.com,ACC4264207051,ijaya256@pay,Delhi,Delhi,Wallet,MacBook,Safari,6839,116263,22,2021-08-10,1820
USR0905,Laksh Mand,Female,37,Designer,103092,0941367491,laksh.mand90@gmail.com,ACC4617183757,laksh988@pay,Jaipur,Rajasthan,Debit Card,Windows Laptop,Firefox,7380,132840,21,2019-03-12,2702
USR0906,Osha Narayan,Female,62,Business,199665,2926861257,osha.narayan581@gmail.com,ACC9159416252,osha677@pay,Bangalore,Karnataka,Credit Card,iPhone,Chrome,7595,121520,21,2026-03-16,141
USR0907,Zinal Bhat,Female,64,Lawyer,76041,9872571762,zinal.bhat583@gmail.com,ACC6115237403,zinal393@pay,Kochi,Kerala,Debit Card,Android,Firefox,4121,65936,13,2023-06-30,1131
USR0908,Jairaj Dutt,Male,55,Business,106101,7173786261,jairaj.dutt942@gmail.com,ACC4958087064,jairaj631@pay,Bangalore,Karnataka,Credit Card,Android,Edge,5756,115120,19,2025-08-04,365
USR0909,Wakeeta Dada,Male,62,Business,91873,2457022707,wakeeta.dada595@gmail.com,ACC4536156992,wakeeta893@pay,Chennai,Tamil Nadu,Net Banking,Tablet,Safari,4516,45160,22,2019-11-09,2460
USR0910,Bachittar Sachdeva,Male,20,Government Employee,27559,1465977416,bachittar.sachdeva925@gmail.com,ACC4063645073,bachittar732@pay,Kochi,Kerala,Debit Card,iPhone,Chrome,3937,31496,8,2026-01-24,192
USR0911,Ekapad Prasad,Female,58,Student,102375,5898808723,ekapad.prasad888@gmail.com,ACC7631788070,ekapad883@pay,Bangalore,Karnataka,Debit Card,Tablet,Chrome,3225,48375,12,2024-08-19,715
USR0912,Yuvraj Varkey,Female,51,Student,194193,3318931625,yuvraj.varkey436@gmail.com,ACC3876086952,yuvraj76@pay,Kolkata,West Bengal,Debit Card,Tablet,Firefox,6471,84123,9,2023-10-31,1008
USR0913,Zarna Khurana,Male,46,Student,92227,2692187602,zarna.khurana213@gmail.com,ACC2757721882,zarna660@pay,Kochi,Kerala,UPI,Windows Laptop,Edge,5092,81472,10,2024-02-19,897
USR0914,Tara Kant,Female,47,Freelancer,239180,5210342079,tara.kant589@gmail.com,ACC9290458773,tara100@pay,Bangalore,Karnataka,UPI,Android,Firefox,6476,45332,12,2026-05-04,92
USR0915,Pooja Chaudhari,Female,55,Student,220991,9821827652,pooja.chaudhari817@gmail.com,ACC1044833889,pooja663@pay,Hyderabad,Telangana,Credit Card,MacBook,Chrome,7686,92232,16,2026-04-11,115
USR0916,Lavanya Sengupta,Male,65,Doctor,101392,4844810025,lavanya.sengupta398@gmail.com,ACC8326844674,lavanya192@pay,Chennai,Tamil Nadu,Credit Card,iPhone,Edge,3891,46692,13,2023-10-19,1020
USR0917,Jagdish Boase,Female,30,Doctor,97314,6195727942,jagdish.boase724@gmail.com,ACC7183027712,jagdish104@pay,Delhi,Delhi,Net Banking,Windows Laptop,Edge,3357,63783,12,2021-04-30,1922
USR0918,Samuel Patil,Male,55,Lawyer,60816,1569187751,samuel.patil592@gmail.com,ACC8310839493,samuel365@pay,Jaipur,Rajasthan,Credit Card,iPhone,Edge,6231,81003,9,2024-09-15,688
USR0919,Simon Chopra,Male,34,Teacher,142601,9509304103,simon.chopra42@gmail.com,ACC4959613569,simon539@pay,Delhi,Delhi,Debit Card,MacBook,Firefox,4327,64905,18,2023-12-12,966
USR0920,Advaith Kapoor,Female,60,Freelancer,28873,3372256330,advaith.kapoor728@gmail.com,ACC4869868882,advaith172@pay,Pune,Maharashtra,Net Banking,MacBook,Edge,3258,26064,12,2020-04-29,2288
USR0921,Nisha Bava,Female,37,Doctor,142379,8208201920,nisha.bava200@gmail.com,ACC4230009441,nisha459@pay,Jaipur,Rajasthan,Wallet,MacBook,Safari,6487,110279,22,2023-01-21,1291
USR0922,Jacob Setty,Male,34,Government Employee,177533,7300190626,jacob.setty504@gmail.com,ACC8209342438,jacob317@pay,Pune,Maharashtra,UPI,iPhone,Chrome,3948,71064,15,2019-09-06,2524
USR0923,Aashi Goel,Female,55,Student,62998,1218509637,aashi.goel180@gmail.com,ACC9256445847,aashi917@pay,Jaipur,Rajasthan,Wallet,Tablet,Firefox,5152,46368,11,2024-03-09,878
USR0924,Wakeeta Sha,Female,21,Software Engineer,101074,3884641167,wakeeta.sha830@gmail.com,ACC6781465992,wakeeta415@pay,Hyderabad,Telangana,Debit Card,MacBook,Chrome,5895,53055,13,2020-09-04,2160
USR0925,Robert Saini,Male,37,Business,41069,6581909880,robert.saini251@gmail.com,ACC4684060593,robert457@pay,Hyderabad,Telangana,UPI,iPhone,Firefox,6109,97744,7,2019-11-12,2457
USR0926,Victor Modi,Female,28,Government Employee,46191,3734689189,victor.modi573@gmail.com,ACC8244692595,victor725@pay,Ahmedabad,Gujarat,Debit Card,MacBook,Safari,7310,138890,14,2020-07-05,2221
USR0927,Simon Khurana,Male,42,Doctor,103455,8336698837,simon.khurana419@gmail.com,ACC8616095594,simon929@pay,Hyderabad,Telangana,Credit Card,MacBook,Safari,4875,34125,18,2021-07-23,1838
USR0928,Samesh Deep,Female,60,Freelancer,27050,7197488618,samesh.deep916@gmail.com,ACC3613583525,samesh796@pay,Mumbai,Maharashtra,Debit Card,Windows Laptop,Edge,3284,16420,19,2026-03-21,136
USR0929,Kai Kala,Male,59,Teacher,56196,7272059069,kai.kala202@gmail.com,ACC1190043366,kai319@pay,Ahmedabad,Gujarat,Net Banking,Android,Edge,3646,36460,20,2020-12-11,2062
USR0930,Parth Borra,Male,36,Business,121401,5838930374,parth.borra45@gmail.com,ACC9396734394,parth193@pay,Ahmedabad,Gujarat,Debit Card,MacBook,Chrome,4308,30156,18,2020-01-18,2390
USR0931,Samuel Nagy,Male,59,Lawyer,230645,5647399836,samuel.nagy174@gmail.com,ACC2370205303,samuel598@pay,Chennai,Tamil Nadu,Wallet,MacBook,Safari,594,11880,19,2020-03-05,2343
USR0932,Unnati Hans,Female,21,Business,131406,6873892201,unnati.hans769@gmail.com,ACC3723512559,unnati628@pay,Delhi,Delhi,Net Banking,Tablet,Edge,6897,137940,17,2026-02-27,158
USR0933,Indrajit Solanki,Female,25,Doctor,131166,3359598804,indrajit.solanki787@gmail.com,ACC3897895650,indrajit163@pay,Jaipur,Rajasthan,UPI,Windows Laptop,Edge,2118,40242,20,2022-11-10,1363
USR0934,Kashvi Shenoy,Male,47,Business,30444,0926857890,kashvi.shenoy898@gmail.com,ACC7397875236,kashvi385@pay,Bangalore,Karnataka,UPI,Tablet,Edge,2567,46206,17,2022-06-12,1514
USR0935,Yachana Sastry,Female,19,Designer,90054,9606297838,yachana.sastry310@gmail.com,ACC6827778245,yachana27@pay,Hyderabad,Telangana,Net Banking,Windows Laptop,Edge,5709,34254,10,2021-11-22,1716
USR0936,Timothy Sheth,Female,64,Student,159268,4958209479,timothy.sheth264@gmail.com,ACC1752622784,timothy557@pay,Kolkata,West Bengal,UPI,iPhone,Firefox,5684,113680,20,2019-04-02,2681
USR0937,Isha Swamy,Female,40,Accountant,200615,4388549818,isha.swamy259@gmail.com,ACC7739096956,isha51@pay,Kochi,Kerala,UPI,Windows Laptop,Edge,813,7317,10,2022-08-25,1440
USR0938,Praneel Solanki,Female,50,Software Engineer,108545,4944786280,praneel.solanki442@gmail.com,ACC2721163424,praneel198@pay,Delhi,Delhi,Credit Card,Android,Safari,1453,15983,15,2022-08-05,1460
USR0939,Turvi Ray,Female,57,Designer,161336,2476831986,turvi.ray720@gmail.com,ACC4431481733,turvi393@pay,Mumbai,Maharashtra,Wallet,MacBook,Firefox,6731,121158,15,2021-09-25,1774
USR0940,Jack Chana,Male,35,Designer,196013,4246459371,jack.chana629@gmail.com,ACC6518657187,jack15@pay,Chennai,Tamil Nadu,Net Banking,iPhone,Chrome,6906,124308,11,2026-04-25,101
USR0941,Wazir Bhardwaj,Female,35,Accountant,177045,7886545690,wazir.bhardwaj109@gmail.com,ACC1950578005,wazir28@pay,Pune,Maharashtra,Credit Card,iPhone,Chrome,5508,77112,21,2025-08-10,359
USR0942,Michael Nanda,Female,58,Freelancer,106180,9408028984,michael.nanda408@gmail.com,ACC3395119111,michael361@pay,Jaipur,Rajasthan,Credit Card,Windows Laptop,Edge,7238,137522,11,2024-07-14,751
USR0943,Warinder Swaminathan,Female,65,Accountant,75217,6732589854,warinder.swaminathan724@gmail.com,ACC6970267626,warinder422@pay,Jaipur,Rajasthan,UPI,Tablet,Chrome,5672,113440,18,2020-10-27,2107
USR0944,Jackson Parsa,Male,31,Designer,116781,3546595903,jackson.parsa308@gmail.com,ACC8519875792,jackson472@pay,Delhi,Delhi,Net Banking,Android,Firefox,5618,56180,18,2020-09-20,2144
USR0945,Zinal Buch,Female,44,Student,216971,5829287731,zinal.buch579@gmail.com,ACC8490646376,zinal250@pay,Delhi,Delhi,Net Banking,Tablet,Firefox,3600,28800,10,2022-04-11,1576
USR0946,Edhitha Mani,Female,31,Teacher,49001,1898950883,edhitha.mani306@gmail.com,ACC7049530959,edhitha779@pay,Kochi,Kerala,Debit Card,MacBook,Edge,3116,49856,10,2024-08-17,717
USR0947,Zayan Sawhney,Female,50,Designer,159593,9749518629,zayan.sawhney240@gmail.com,ACC8984587234,zayan516@pay,Kolkata,West Bengal,Net Banking,Windows Laptop,Safari,1785,17850,19,2023-09-02,1067
USR0948,Hardik Handa,Female,18,Designer,237544,3226109142,hardik.handa791@gmail.com,ACC4896741733,hardik402@pay,Pune,Maharashtra,Wallet,MacBook,Safari,3861,42471,7,2023-03-31,1222
USR0949,Ridhi Srivastava,Male,26,Freelancer,182508,4737061922,ridhi.srivastava92@gmail.com,ACC8439518982,ridhi978@pay,Jaipur,Rajasthan,UPI,Windows Laptop,Firefox,1863,37260,9,2019-08-01,2560
USR0950,Raagini Walla,Female,19,Freelancer,227062,3805025301,raagini.walla575@gmail.com,ACC4922193193,raagini478@pay,Kolkata,West Bengal,Credit Card,iPhone,Firefox,4368,48048,17,2024-07-26,739
USR0951,Edhitha Sawhney,Male,36,Software Engineer,28097,7723873946,edhitha.sawhney601@gmail.com,ACC7275718549,edhitha260@pay,Mumbai,Maharashtra,Wallet,MacBook,Firefox,7027,70270,21,2021-12-13,1695
USR0952,Lucky Nair,Male,56,Government Employee,248611,5837015954,lucky.nair260@gmail.com,ACC5133794489,lucky17@pay,Hyderabad,Telangana,UPI,MacBook,Safari,7562,128554,9,2020-11-23,2080
USR0953,Owen Vala,Female,34,Designer,51714,1600644978,owen.vala672@gmail.com,ACC4069888953,owen459@pay,Kochi,Kerala,Net Banking,Android,Edge,7149,121533,8,2024-04-22,834
USR0954,Vidhi Bose,Female,43,Designer,184958,2772296230,vidhi.bose448@gmail.com,ACC4381958315,vidhi116@pay,Ahmedabad,Gujarat,Debit Card,Windows Laptop,Chrome,6414,64140,18,2019-09-27,2503
USR0955,Mekhala Rama,Female,60,Government Employee,57211,7826423957,mekhala.rama824@gmail.com,ACC3072712577,mekhala280@pay,Mumbai,Maharashtra,UPI,Windows Laptop,Chrome,4253,85060,14,2019-08-22,2539
USR0956,Pratyush Vasa,Female,39,Business,200668,0216107021,pratyush.vasa348@gmail.com,ACC8676712652,pratyush726@pay,Ahmedabad,Gujarat,Credit Card,Tablet,Edge,5369,32214,11,2019-04-06,2677
USR0957,Agastya Golla,Male,51,Business,26800,4320591880,agastya.golla911@gmail.com,ACC6545740371,agastya977@pay,Mumbai,Maharashtra,Debit Card,Tablet,Edge,4393,83467,16,2020-04-18,2299
USR0958,Hardik Purohit,Male,65,Doctor,58410,2611832105,hardik.purohit309@gmail.com,ACC8984978241,hardik273@pay,Kochi,Kerala,Debit Card,Android,Firefox,5277,73878,11,2023-12-31,947
USR0959,Kala Deol,Male,34,Government Employee,209042,4235241547,kala.deol773@gmail.com,ACC7514683531,kala498@pay,Jaipur,Rajasthan,Wallet,iPhone,Edge,5774,51966,17,2023-06-26,1135
USR0960,William Gera,Female,42,Accountant,189968,3058359804,william.gera901@gmail.com,ACC7550842481,william189@pay,Hyderabad,Telangana,Net Banking,MacBook,Chrome,5978,41846,17,2019-03-24,2690
USR0961,Faraj Batta,Male,37,Teacher,78801,8234091239,faraj.batta294@gmail.com,ACC6140827626,faraj520@pay,Hyderabad,Telangana,Net Banking,Tablet,Chrome,7381,88572,13,2023-12-10,968
USR0962,Nisha Dash,Female,60,Student,124462,5994970782,nisha.dash984@gmail.com,ACC5583579348,nisha576@pay,Bangalore,Karnataka,Wallet,Tablet,Chrome,7036,42216,21,2024-07-13,752
USR0963,Agastya Ravi,Male,33,Business,228999,9994944057,agastya.ravi716@gmail.com,ACC4683031554,agastya243@pay,Hyderabad,Telangana,Net Banking,iPhone,Chrome,5490,71370,15,2020-02-15,2362
USR0964,Urishilla Mutti,Male,65,Teacher,212239,1280468607,urishilla.mutti937@gmail.com,ACC4878929220,urishilla545@pay,Bangalore,Karnataka,Credit Card,Android,Firefox,2364,28368,22,2025-08-03,366
USR0965,Mitali Rau,Female,24,Designer,224842,0625141421,mitali.rau336@gmail.com,ACC1313766891,mitali499@pay,Chennai,Tamil Nadu,UPI,MacBook,Chrome,4399,48389,10,2019-05-18,2635
USR0966,Ronith Anand,Male,56,Accountant,98632,3087192533,ronith.anand19@gmail.com,ACC7793407965,ronith891@pay,Kochi,Kerala,UPI,MacBook,Firefox,5324,101156,7,2022-06-25,1501
USR0967,Zaitra Samra,Female,44,Freelancer,90973,0073402913,zaitra.samra656@gmail.com,ACC6053165948,zaitra529@pay,Ahmedabad,Gujarat,Net Banking,Tablet,Edge,5786,81004,15,2023-10-08,1031
USR0968,Nachiket Pall,Male,39,Business,197692,5979489779,nachiket.pall525@gmail.com,ACC2889973756,nachiket784@pay,Jaipur,Rajasthan,Debit Card,MacBook,Chrome,3114,62280,22,2023-10-29,1010
USR0969,Amol Venkataraman,Male,29,Software Engineer,219344,9233198030,amol.venkataraman699@gmail.com,ACC2308423044,amol957@pay,Kolkata,West Bengal,Net Banking,Windows Laptop,Firefox,2085,16680,14,2021-04-29,1923
USR0970,Max Thaman,Male,37,Designer,100054,3150725156,max.thaman794@gmail.com,ACC7573015878,max115@pay,Pune,Maharashtra,Credit Card,Tablet,Firefox,5177,46593,17,2025-01-18,563
USR0971,Pahal Dar,Male,30,Lawyer,225995,5933873780,pahal.dar882@gmail.com,ACC3845805571,pahal343@pay,Hyderabad,Telangana,Wallet,MacBook,Safari,6887,89531,14,2021-08-04,1826
USR0972,Anvi Iyer,Female,48,Business,117200,9038110463,anvi.iyer323@gmail.com,ACC8495636795,anvi470@pay,Hyderabad,Telangana,Credit Card,MacBook,Safari,6747,121446,7,2023-12-03,975
USR0973,Ekiya Barad,Female,21,Lawyer,112697,3297033776,ekiya.barad477@gmail.com,ACC8589415939,ekiya29@pay,Hyderabad,Telangana,Debit Card,iPhone,Edge,2914,46624,7,2023-06-02,1159
USR0974,Azaan Doctor,Female,45,Lawyer,105376,3375311840,azaan.doctor583@gmail.com,ACC4174053689,azaan826@pay,Jaipur,Rajasthan,Debit Card,Tablet,Safari,7515,97695,10,2025-07-13,387
USR0975,Idika Lad,Male,33,Doctor,105323,7922333743,idika.lad974@gmail.com,ACC8127147064,idika714@pay,Ahmedabad,Gujarat,Net Banking,iPhone,Edge,5470,92990,8,2019-08-21,2540
USR0976,Champak Wadhwa,Male,21,Government Employee,92363,1878262022,champak.wadhwa388@gmail.com,ACC2220781469,champak493@pay,Jaipur,Rajasthan,Debit Card,Android,Edge,6850,123300,11,2021-10-08,1761
USR0977,Priya Swamy,Male,55,Business,170493,2033041628,priya.swamy585@gmail.com,ACC5672946587,priya261@pay,Mumbai,Maharashtra,Credit Card,Tablet,Edge,5060,70840,7,2021-04-22,1930
USR0978,Lila Chakrabarti,Male,22,Government Employee,243722,0333119661,lila.chakrabarti936@gmail.com,ACC8613701350,lila775@pay,Pune,Maharashtra,Debit Card,iPhone,Edge,4336,52032,21,2018-08-10,2916
USR0979,Ishwar Muni,Female,39,Teacher,197646,2059131341,ishwar.muni271@gmail.com,ACC5005835472,ishwar153@pay,Delhi,Delhi,UPI,MacBook,Safari,3746,74920,8,2024-03-02,885
USR0980,Ekta Wagle,Male,50,Government Employee,24247,1066412055,ekta.wagle457@gmail.com,ACC5276303367,ekta992@pay,Kochi,Kerala,Wallet,Windows Laptop,Safari,2815,42225,9,2019-08-13,2548
USR0981,Anika Edwin,Male,54,Software Engineer,166352,0020348854,anika.edwin554@gmail.com,ACC4657104313,anika597@pay,Bangalore,Karnataka,Net Banking,Tablet,Firefox,6659,46613,20,2025-01-15,566
USR0982,Samaksh Nagi,Female,47,Accountant,213707,4417838012,samaksh.nagi676@gmail.com,ACC2419183659,samaksh196@pay,Hyderabad,Telangana,Wallet,Windows Laptop,Safari,4823,86814,7,2023-10-17,1022
USR0983,Hemangini Halder,Female,54,Business,21665,1826715001,hemangini.halder858@gmail.com,ACC2674811775,hemangini18@pay,Kochi,Kerala,Debit Card,Windows Laptop,Safari,1732,22516,14,2024-10-19,654
USR0984,Gaurangi Krishnamurthy,Female,52,Accountant,191340,5810276166,gaurangi.krishnamurthy798@gmail.com,ACC9269343397,gaurangi924@pay,Mumbai,Maharashtra,Wallet,iPhone,Firefox,6832,61488,13,2023-12-28,950
USR0985,Brinda Parmer,Female,29,Software Engineer,26874,0901454173,brinda.parmer626@gmail.com,ACC5592466298,brinda901@pay,Jaipur,Rajasthan,Credit Card,iPhone,Firefox,2152,30128,12,2021-06-13,1878
USR0986,Ridhi Mahal,Female,35,Teacher,76947,5733410795,ridhi.mahal37@gmail.com,ACC2888243482,ridhi864@pay,Pune,Maharashtra,Net Banking,Android,Safari,7606,83666,19,2023-08-30,1070
USR0987,Veer Soni,Male,46,Accountant,124642,0681461477,veer.soni220@gmail.com,ACC8606317217,veer614@pay,Mumbai,Maharashtra,UPI,Android,Firefox,4650,37200,12,2025-04-28,463
USR0988,Neelima Saini,Male,25,Accountant,214154,8154470076,neelima.saini376@gmail.com,ACC6655954739,neelima205@pay,Kochi,Kerala,Debit Card,Android,Edge,4415,57395,10,2020-08-28,2167
USR0989,Chaitaly Bose,Female,19,Student,119622,3172007244,chaitaly.bose419@gmail.com,ACC5724747614,chaitaly379@pay,Kolkata,West Bengal,Credit Card,Android,Safari,7445,104230,14,2019-09-02,2528
USR0990,Adya Varghese,Male,59,Lawyer,249622,9262355645,adya.varghese26@gmail.com,ACC2388438102,adya154@pay,Ahmedabad,Gujarat,Debit Card,iPhone,Chrome,1548,13932,11,2019-09-29,2501
USR0991,Shivani Rana,Female,20,Student,176291,5194822494,shivani.rana897@gmail.com,ACC6553755986,shivani642@pay,Mumbai,Maharashtra,Net Banking,iPhone,Safari,1912,19120,11,2024-11-30,612
USR0992,Chanchal Prabhu,Male,41,Software Engineer,226191,9220384567,chanchal.prabhu40@gmail.com,ACC3136984143,chanchal323@pay,Hyderabad,Telangana,Net Banking,Windows Laptop,Edge,5594,83910,7,2025-10-22,286
USR0993,Turvi Naidu,Male,39,Student,143339,3868199050,turvi.naidu762@gmail.com,ACC4745332581,turvi945@pay,Chennai,Tamil Nadu,Net Banking,Android,Safari,6746,67460,12,2019-05-24,2629
USR0994,Ati Shetty,Male,18,Government Employee,78379,7130960743,ati.shetty439@gmail.com,ACC5244250209,ati125@pay,Bangalore,Karnataka,Net Banking,MacBook,Safari,7513,142747,11,2019-08-30,2531
USR0995,Janani Ahuja,Male,37,Accountant,143073,0117140616,janani.ahuja141@gmail.com,ACC7614189891,janani989@pay,Delhi,Delhi,Wallet,Android,Safari,4537,49907,11,2018-12-19,2785
USR0996,Tarak Vig,Male,50,Doctor,231143,7973883411,tarak.vig240@gmail.com,ACC3831285092,tarak771@pay,Hyderabad,Telangana,UPI,MacBook,Edge,7765,62120,14,2025-05-03,458
USR0997,Tanvi Mahal,Male,34,Doctor,211373,2226646807,tanvi.mahal346@gmail.com,ACC4863461116,tanvi345@pay,Delhi,Delhi,Net Banking,Windows Laptop,Firefox,5246,31476,19,2021-05-23,1899
USR0998,William Sood,Male,30,Doctor,23754,3112311821,william.sood659@gmail.com,ACC4413520679,william175@pay,Hyderabad,Telangana,Net Banking,Windows Laptop,Chrome,5186,103720,22,2019-02-05,2737
USR0999,Harita Kota,Female,30,Freelancer,126340,3211612926,harita.kota229@gmail.com,ACC2889197205,harita772@pay,Ahmedabad,Gujarat,Credit Card,Tablet,Edge,3262,32620,15,2021-01-12,2030
USR1000,Gopal Choudhary,Female,49,Designer,139620,8068555716,gopal.choudhary694@gmail.com,ACC8972380077,gopal791@pay,Bangalore,Karnataka,Wallet,Windows Laptop,Chrome,6905,110480,20,2025-02-04,546
